appid,type,genre,metacritic,recommendations
2003900,dlc,Simulation,,
2003910,dlc,Simulation,,
2003920,game,,,
2003930,,,,
2003950,game,,,
2003970,game,Action,,
2003980,demo,,,
2003990,game,Action,,
2004000,,,,
2004020,dlc,Casual,,
2004030,dlc,Indie,,
2004050,demo,,,
2004060,game,Action,,
2004090,game,Casual,,
2004100,game,,,
2004110,dlc,Action,111,
2004120,demo,,,
2004130,dlc,Simulation,,
2004150,,,,
2004180,game,Casual,101,
2003240,game,Action,,
2003250,,,,
2003270,game,Action,,
2003290,demo,,,
2003300,game,Adventure,,
2003310,game,Casual,,
2003320,game,Casual,,
2003330,demo,,,
2003340,game,Indie,,
2003350,game,Action,,
2003360,,,,
2003370,game,Casual,,
2003380,game,,,
2003390,game,Action,,
2003400,dlc,Casual,,
2003420,game,Casual,,
2003440,demo,,,
2003450,game,Action,,
2003460,music,,,
2003470,game,Action,,
2003480,demo,,,
2003490,game,Adventure,,
2003510,game,Free to Play,,
2003530,dlc,Casual,,
2003550,game,Adventure,,
2003560,game,Adventure,,
2003590,game,Adventure,,
2003600,game,Adventure,,
2003620,game,Casual,,
2003630,demo,,,
2003640,game,Action,,
2003650,game,,,
2003660,game,Action,,
2003670,game,Action,,
2003680,dlc,Indie,,
2003690,game,Action,,
2003710,game,,,
2003720,demo,,,
2003730,game,Casual,,
2002740,game,Action,,
2002750,,,,
2002790,game,Action,,
2002800,dlc,Casual,,
2002810,demo,,,
2002830,game,Adventure,,
2002840,game,Action,,
2002850,game,Action,,
2002860,game,Action,,
2002870,game,Adventure,,
2002880,game,Adventure,,
2002910,demo,,,
2002950,music,,,
2002960,,,,
2002970,dlc,Action,,
2002990,game,Action,,
2003030,game,Indie,,
2003050,game,Action,301,
2003060,game,Action,,
2003070,game,Action,,
2003110,,,,
2003120,,,,
2003130,demo,,,
2003150,game,Action,,
2003160,game,,,
2003170,game,Action,,
2003190,game,Action,,
2003220,game,Adventure,,
2002250,game,Action,,
2002270,game,Strategy,,
2002280,game,Action,,
2002290,demo,,,
2002310,game,Action,,
2002320,game,Action,,
2002330,demo,,,
2002370,music,,,
2002410,game,Adventure,,
2002420,game,Casual,,
2002430,game,Casual,,
2002450,game,Indie,,
2002460,dlc,Casual,,
2002470,game,Casual,,
2002480,game,Casual,,
2002490,,,,
2002500,game,Adventure,,
2002510,game,Action,,
2002520,game,Indie,,
2002530,dlc,Indie,,
2002540,game,Casual,,
2002550,game,Action,,
2002560,game,Adventure,,
2002570,game,Indie,258,
2002600,game,Indie,,
2002610,game,Action,,
2002620,dlc,Action,,
2002630,,,,
2002640,,,,
2002670,game,Action,,
2002680,demo,,,
2002690,game,Action,,
2002700,game,Indie,,
2002710,game,,,
2002720,game,Casual,,
2001780,game,,,
2001800,game,Adventure,,
2001810,demo,,,
2001820,demo,,,
2001830,game,Indie,,
2001850,game,Action,,
2001870,game,Casual,,
2001880,dlc,Design & Illustration,,
2001881,dlc,Design & Illustration,,
2001890,dlc,RPG,,
2001900,dlc,RPG,,
2001910,game,Action,,
2001950,,,,
2001960,game,Casual,,
2001970,game,Adventure,,
2001990,demo,,,
2002010,game,Casual,,
2002040,,,,
2002090,game,,,
2002100,dlc,Action,,
2002140,game,Action,,
2002200,game,Adventure,,
2002220,game,Action,159,
2001253,dlc,RPG,,
2001260,dlc,Indie,,
2001280,game,Indie,,
2001340,game,RPG,213,86
2001360,game,Adventure,,
2001380,game,Indie,,
2001390,,,,
2001400,game,,,
2001450,,,,
2001460,game,Action,,
2001490,,,,
2001500,game,Action,,
2001510,dlc,Action,,
2001520,dlc,Casual,,
2001540,demo,,,
2001550,demo,,,
2001560,,,,
2001570,game,Casual,319,
2001600,,,,
2001620,demo,,,
2001630,demo,,,
2001670,game,Action,,
2001680,game,Action,,
2001700,demo,,,
2001710,dlc,Action,,
2001720,game,Simulation,,
2001730,game,,,
2001740,,,,
2000900,game,Adventure,,
2000920,game,Action,,
2000960,game,Action,,
2000970,game,Action,,
2000980,game,Action,,
2000990,demo,,,
2001000,game,Indie,,
2001010,dlc,Action,,
2001011,dlc,Action,,
2001012,dlc,Action,,
2001013,dlc,Action,,
2001014,dlc,Action,,
2001020,game,,,
2001060,game,Action,,
2001070,game,Simulation,,
2001080,,,,
2001100,,,,
2001110,game,RPG,,
2001140,game,Action,,
2001150,game,Casual,,
2001160,game,Action,,
2001190,game,Action,,
2001200,dlc,RPG,,
2001210,game,Casual,,
2001220,game,Adventure,,
2001230,dlc,RPG,,
2001231,dlc,RPG,,
2001232,dlc,RPG,,
2001233,dlc,RPG,,
2001234,dlc,RPG,,
2001235,dlc,RPG,,
2001236,dlc,RPG,,
2001250,dlc,RPG,,
2001251,dlc,RPG,,
2001252,dlc,RPG,,
2000360,game,Indie,,
2000390,demo,,,
2000400,music,,,
2000410,,,,
2000420,game,Action,,
2000450,game,,,
2000460,game,Action,,
2000480,game,Action,,
2000490,game,Action,,
2000510,dlc,Indie,,
2000520,dlc,Indie,,
2000530,game,Adventure,,
2000540,game,Indie,,
2000550,dlc,Indie,,
2000560,game,Action,,
2000570,game,Action,,
2000590,game,Action,,
2000600,game,Action,,
2000610,dlc,Indie,,
2000620,,,,
2000640,demo,,,
2000660,demo,,,
2000670,game,Adventure,,
2000680,demo,,,
2000690,dlc,Indie,,
2000730,dlc,Indie,,
2000750,game,Casual,,
2000760,game,Action,,
2000770,game,Casual,159,
2000790,dlc,Indie,,
2000800,game,Action,169,
2000810,dlc,Adventure,,
2000830,dlc,Indie,,
2000840,,,,
1999970,game,Adventure,,
1999990,game,Casual,,
2000000,game,Action,,
2000030,,,,
2000031,,,,
2000032,,,,
2000033,,,,
2000040,game,Action,,
2000050,game,Action,,
2000060,demo,,,
2000070,game,Indie,,
2000080,demo,,,
2000090,game,Adventure,125,
2000100,demo,,,
2000110,game,Action,,
2000120,game,Adventure,,
2000130,game,Adventure,,
2000140,dlc,Casual,,
2000141,dlc,Casual,,
2000142,dlc,Casual,,
2000143,dlc,Casual,,
2000144,dlc,Casual,,
2000145,dlc,Casual,,
2000146,dlc,Casual,,
2000147,dlc,Casual,,
2000150,game,Action,,
2000160,game,Simulation,121,
2000170,dlc,Adventure,,
2000180,game,Action,,
2000190,game,Action,,
2000200,game,,,
2000210,game,Adventure,,
2000220,game,Adventure,,
2000260,game,Indie,,
2000270,game,Massively Multiplayer,508,
2000280,game,Action,147,
2000300,game,Adventure,,
2000310,game,Action,,
2000320,game,Action,,
2000330,,,,
2000350,game,,,
1999470,game,Action,,
1999480,demo,,,
1999520,game,Adventure,,
1999530,,,,
1999570,game,RPG,,
1999580,,,,
1999620,dlc,Adventure,,
1999630,game,Action,,
1999640,,,,
1999660,game,RPG,,
1999670,demo,,,
1999680,game,Action,,
1999690,demo,,,
1999700,game,Adventure,,
1999810,game,,,
1999830,game,Casual,,
1999840,music,,,
1999850,game,Action,,
1999870,game,Adventure,,
1999880,game,Casual,,
1999890,dlc,RPG,,
1999891,dlc,RPG,,
1999892,dlc,RPG,,
1999893,dlc,RPG,,
1999910,game,Action,,
1999920,game,Adventure,,
1999940,game,Action,,
1999950,dlc,Adventure,,
1998980,game,Action,,
1999000,dlc,Adventure,,
1999010,dlc,Action,,
1999020,dlc,Game Development,,
1999050,game,Action,,
1999060,game,,,
1999090,game,Action,,
1999120,game,Adventure,,
1999140,game,Action,,
1999170,game,Action,1605,
1999190,dlc,Action,,
1999200,,,,
1999230,demo,,,
1999260,dlc,Indie,,
1999270,music,,,
1999280,dlc,Indie,,
1999290,game,Casual,,
1999300,dlc,Indie,,
1999310,demo,,,
1999320,game,Action,,
1999330,dlc,Indie,,
1999340,demo,,,
1999360,game,Casual,12002,
1999410,,,,
1999420,,,,
1999430,game,Action,,
1999440,,,,
1999450,game,Casual,,
1999460,game,Casual,,
1998921,dlc,Simulation,,
1998922,dlc,Simulation,,
1998923,dlc,Simulation,,
1998924,dlc,Simulation,,
1998925,dlc,Simulation,,
1998926,dlc,Simulation,,
1998927,dlc,Simulation,,
1998928,dlc,Simulation,,
1998929,dlc,Simulation,,
1998940,dlc,Simulation,,
1998941,dlc,Simulation,,
1998942,dlc,Simulation,,
1998944,dlc,Simulation,,
1998945,dlc,Simulation,,
1998946,dlc,Simulation,,
1998947,dlc,Simulation,,
1998948,dlc,Simulation,,
1998949,dlc,Simulation,,
1998950,dlc,Simulation,,
1998951,dlc,Simulation,,
1998952,dlc,Simulation,,
1998953,dlc,Simulation,,
1998954,dlc,Simulation,,
1998955,dlc,Simulation,,
1998956,dlc,Simulation,,
1998957,dlc,Simulation,,
1998958,dlc,Simulation,,
1998959,dlc,Simulation,,
1998961,dlc,Simulation,,
1998962,dlc,Simulation,,
1998963,dlc,Simulation,,
1998964,dlc,Simulation,,
1998965,dlc,Simulation,,
1998966,dlc,Simulation,116,
1998967,dlc,Simulation,,
1998968,dlc,Simulation,,
1998969,dlc,Simulation,,
1998970,dlc,Simulation,,
1998971,dlc,Simulation,,
1998973,dlc,Simulation,,
1998974,dlc,Simulation,,
1998975,dlc,Simulation,,
1998976,dlc,Simulation,,
1998977,dlc,Simulation,,
1998978,dlc,Simulation,,
1998979,dlc,Simulation,,
1998670,game,Action,,
1998680,game,Action,,
1998690,dlc,RPG,,
1998700,dlc,RPG,,
1998701,dlc,RPG,,
1998702,dlc,RPG,,
1998703,dlc,RPG,,
1998710,game,Indie,,
1998740,demo,,,
1998750,music,,,
1998760,game,Action,,
1998770,dlc,Massively Multiplayer,,
1998771,dlc,Massively Multiplayer,,
1998772,dlc,Massively Multiplayer,,
1998773,dlc,Massively Multiplayer,,
1998774,dlc,Massively Multiplayer,,
1998775,dlc,Massively Multiplayer,,
1998780,dlc,Indie,,
1998810,dlc,Simulation,,
1998820,game,Adventure,,
1998840,game,Action,,
1998850,dlc,Simulation,,
1998851,dlc,Simulation,,
1998852,dlc,Simulation,,
1998853,dlc,Simulation,,
1998854,dlc,Simulation,,
1998855,dlc,Simulation,,
1998856,dlc,Simulation,,
1998857,dlc,Simulation,,
1998858,dlc,Simulation,,
1998859,dlc,Simulation,,
1998870,dlc,Simulation,,
1998871,dlc,Simulation,,
1998872,dlc,Simulation,,
1998873,dlc,Simulation,,
1998874,dlc,Simulation,,
1998875,dlc,Simulation,,
1998876,dlc,Simulation,,
1998877,dlc,Simulation,,
1998878,dlc,Simulation,,
1998879,dlc,Simulation,,
1998920,dlc,Simulation,,
1998170,game,Indie,,
1998190,dlc,Indie,,
1998200,game,Action,,
1998210,demo,,,
1998220,game,Action,,
1998230,dlc,Indie,,
1998240,dlc,Action,256,
1998250,game,Adventure,,
1998260,game,Casual,,
1998280,game,Indie,,
1998300,game,Casual,,
1998310,game,Action,,
1998320,game,Action,,
1998330,game,Adventure,189,
1998340,game,RPG,321,
1998350,game,Action,,
1998380,game,Adventure,,
1998390,game,Adventure,,
1998410,music,,,
1998420,game,Action,,
1998430,demo,,,
1998440,game,Action,,
1998450,game,Adventure,482,
1998470,game,Adventure,,
1998480,demo,,,
1998510,game,RPG,,
1998530,game,Action,407,
1998540,game,Action,,
1998550,dlc,Adventure,,
1998560,dlc,Action,,
1998580,game,Action,,
1998590,game,Adventure,,
1998600,dlc,Free to Play,,
1998610,,,,
1998650,music,,,
1998660,game,Strategy,,
1997800,game,Action,,
1997810,,,,
1997811,,,,
1997812,,,,
1997813,,,,
1997814,,,,
1997820,,,,
1997830,game,Adventure,,
1997840,dlc,Action,,
1997880,game,Adventure,,
1997910,game,Action,,
1997920,game,Adventure,,
1997930,game,,,
1997940,game,Action,,
1997970,dlc,Animation & Modeling,,
1998030,game,Action,,
1998040,game,Action,,
1998050,game,Adventure,164,
1998060,game,,,
1998080,demo,,,
1998100,game,Action,,
1998110,game,Adventure,,
1998120,game,Casual,,
1998130,game,Casual,,
1998140,game,Simulation,,
1998150,dlc,Adventure,,
1998160,dlc,Indie,,
1997300,game,Casual,,
1997310,music,,,
1997320,dlc,Adventure,,
1997330,game,Action,,
1997350,,,,
1997360,game,Adventure,,
1997400,game,Adventure,,
1997410,game,Casual,,
1997420,game,Casual,,
1997430,game,Casual,,
1997440,game,Casual,,
1997460,game,Casual,,
1997470,game,Action,357,
1997480,game,RPG,,
1997490,game,Casual,,
1997520,game,Casual,,
1997530,game,Action,,
1997550,game,Casual,,
1997560,game,Casual,,
1997590,game,Action,,
1997600,demo,,,
1997610,game,Action,,
1997620,,,,
1997630,game,Action,,
1997660,game,RPG,,
1997670,game,Casual,,
1997680,game,Casual,,
1997700,dlc,Casual,,
1997720,,,,
1997730,dlc,Adventure,,
1997740,game,Adventure,,
1997760,demo,,,
1997770,music,,,
1997780,game,Free to Play,,
1996800,game,Action,,
1996810,game,Adventure,,
1996830,dlc,Action,,
1996840,dlc,Adventure,167,
1996850,game,Action,,
1996860,,,,
1996880,game,Casual,,
1996900,game,Action,,
1996910,game,Indie,,
1996920,game,Action,,
1996930,game,Casual,,
1996940,demo,,,
1996950,,,,
1996960,,,,
1997000,,,,
1997010,game,Action,,
1997040,game,Casual,,
1997050,game,,,
1997060,game,Action,,
1997070,game,Casual,,
1997080,game,Casual,,
1997090,game,,,
1997100,demo,,,
1997110,game,Action,,
1997120,game,Adventure,,
1997130,game,Action,,
1997140,dlc,Adventure,,
1997150,dlc,Action,,
1997170,game,Action,,
1997180,demo,,,
1997190,game,Adventure,140,
1997200,demo,,,
1997230,game,Adventure,,
1997250,game,Simulation,,
1997270,game,Casual,,
1997290,game,Indie,,
1996300,game,Adventure,,
1996310,dlc,Action,,
1996360,game,Adventure,,
1996380,game,Indie,,
1996390,game,Adventure,,
1996400,demo,,,
1996410,music,,,
1996420,game,Casual,245,
1996430,game,Casual,406,
1996450,game,Action,,
1996470,game,Action,110,
1996480,demo,,,
1996490,game,,,
1996500,game,Free to Play,,
1996510,game,Action,,
1996520,game,Action,,
1996530,game,,,
1996540,game,RPG,,
1996550,game,Action,,
1996560,,,,
1996600,game,Indie,,
1996630,game,RPG,212,
1996650,game,Adventure,,
1996680,game,Action,,
1996690,demo,,,
1996710,game,Casual,,
1996720,dlc,Action,,
1996730,dlc,Action,,
1996731,dlc,Action,,
1996750,game,Casual,,
1996760,game,Adventure,,
1996780,game,Action,,
1995830,game,Adventure,,
1995840,game,Action,,
1995850,,,,
1995860,,,,
1995870,game,Action,316,
1995880,game,Adventure,170,
1995890,game,Action,504,
1995900,demo,,,
1995910,game,,,
1995930,game,Action,,
1995940,game,Indie,,
1995960,dlc,Adventure,,
1995961,dlc,Adventure,,
1995962,dlc,Adventure,,
1995970,demo,,,
1996000,game,Casual,,
1996020,dlc,RPG,,
1996040,game,,,
1996050,dlc,Indie,,
1996060,demo,,,
1996070,game,Adventure,,
1996080,,,,
1996090,game,Action,,
1996100,game,Casual,,
1996110,,,,
1996120,demo,,,
1996150,,,,
1996170,,,,
1996200,dlc,Indie,,
1996210,game,Casual,433,
1996270,game,,,
1996290,dlc,Free to Play,,
1995320,game,Casual,,
1995330,game,Casual,,
1995340,game,Strategy,,
1995350,music,,,
1995380,game,Action,,
1995420,game,Casual,,
1995440,demo,,,
1995450,game,Action,,
1995460,game,Indie,,
1995470,game,Casual,,
1995490,game,Adventure,,
1995500,demo,,,
1995540,dlc,Action,,
1995550,game,Action,,
1995580,game,Indie,,
1995590,game,Casual,138,
1995600,game,Casual,,
1995610,demo,,,
1995620,music,,,
1995650,,,,
1995680,game,Adventure,,
1995690,dlc,Action,120,
1995700,game,Adventure,,
1995710,game,Adventure,,
1995740,,,,
1995750,dlc,Web Publishing,,
1995760,game,Casual,,
1995770,,,,
1995780,game,Action,,
1995800,game,,163,
1995810,game,Indie,,
1994830,demo,,,
1994840,music,,,
1994850,game,Adventure,,
1994860,game,Casual,,
1994870,,,,
1994880,,,,
1994890,demo,,,
1994940,game,Action,,
1994960,game,Action,,
1995000,game,Adventure,,
1995010,game,Action,,
1995020,,,,
1995030,game,Adventure,,
1995090,game,Indie,,
1995110,game,Adventure,,
1995120,game,Indie,,
1995140,demo,,,
1995150,demo,,,
1995180,game,Action,,
1995200,,,,
1995220,game,Casual,,
1995240,game,Adventure,,
1995250,demo,,,
1995270,dlc,Action,,
1995280,game,Adventure,,
1995290,game,Free to Play,,
1995300,game,Utilities,,
1995310,dlc,Action,,
1783260,dlc,Action,,
1783280,game,Action,526,
1783290,dlc,Casual,,
1783330,dlc,Simulation,,
1783343,dlc,Action,,
1783344,dlc,Action,,
1783345,dlc,Action,,
1783346,dlc,Action,,
1783347,dlc,Action,,
1783348,dlc,Action,,
1783360,game,Adventure,809,85
1783370,game,Adventure,,
1782940,game,Casual,,
1782950,game,Adventure,,
1782960,game,Action,,
1782970,game,Adventure,,
1782980,game,Action,,
1782990,game,,,
1783000,game,Casual,,
1783010,,,,
1783030,demo,,,
1783040,game,,,
1783050,game,Adventure,,
1783060,game,Adventure,,
1783080,game,Indie,,
1783090,game,Adventure,,
1783100,game,Casual,,
1783110,game,Adventure,742,
1783130,game,Action,,
1783150,game,Action,,
1783160,dlc,Action,,
1783180,game,Action,,
1783190,game,Adventure,,
1783200,game,Adventure,357,
1782492,dlc,Action,,
1782493,dlc,Action,,
1782494,dlc,Action,,
1782495,dlc,Action,,
1782496,dlc,Action,,
1782497,dlc,Action,,
1782498,dlc,Action,,
1782499,dlc,Action,,
1782500,dlc,Action,,
1782501,dlc,Action,,
1782502,dlc,Action,,
1782510,game,Action,,
1782520,game,Action,,
1782530,dlc,Casual,,
1782531,dlc,Simulation,,
1782540,game,,,
1782550,demo,,,
1782560,game,Action,,
1782570,game,Indie,960,
1782590,game,Adventure,,
1782600,game,Action,,
1782610,game,Indie,,
1782620,game,Casual,,
1782630,game,,,
1782640,game,Indie,,
1782670,game,Action,204,
1782690,game,,,
1782700,game,Action,,
1782710,game,Casual,,
1782740,game,Action,,
1782750,game,RPG,,
1782760,game,Action,,
1782780,game,Action,,
1782790,game,Indie,,
1782810,game,Indie,,
1782820,game,Indie,,
1782830,dlc,Indie,,
1782850,game,,,
1782860,game,Adventure,,
1782870,demo,,,
1782880,game,Casual,,
1782890,game,Adventure,,
1782150,game,Action,429,
1782160,dlc,Action,,
1782170,dlc,Action,709,
1782180,game,Action,,
1782190,game,Action,,
1782210,game,Action,,
1782220,dlc,Casual,,
1782230,game,Casual,,
1782240,music,,,
1782260,game,Casual,,
1782270,game,Casual,,
1782280,dlc,Action,,
1782320,game,Casual,,
1782330,game,Action,877,83
1782390,game,Casual,,
1782400,dlc,Action,,
1782401,dlc,Action,,
1782402,dlc,Action,,
1782403,dlc,Action,,
1782404,dlc,Action,,
1782405,dlc,Action,,
1782406,dlc,Action,,
1782407,dlc,Action,,
1782420,game,Adventure,,
1782440,demo,,,
1782451,dlc,Action,,
1782480,game,Action,,
1782490,dlc,Action,,
1782491,dlc,Action,,
1781710,game,Adventure,,
1781720,game,Action,,
1781730,game,Action,,
1781750,game,Free to Play,,
1781760,game,Action,,
1781780,game,Casual,,
1781790,game,,,
1781840,game,Casual,,
1781870,game,Action,,
1781880,game,Action,,
1781890,game,Action,,
1781910,demo,,,
1781920,game,Casual,,
1781960,game,Adventure,,
1781980,game,Action,,
1782000,game,Indie,,
1782010,game,Adventure,,
1782020,music,,,
1782030,game,Action,,
1782050,game,Casual,,
1782060,music,,,
1782070,game,Action,,
1782080,game,Action,,
1782120,game,Action,8887,
1782130,game,Adventure,,
1782140,music,,,68
1781230,game,Indie,,
1781250,game,Action,,
1781260,game,Adventure,,
1781270,game,Adventure,,
1781290,game,Casual,,
1781330,game,Adventure,,
1781350,game,Action,167,
1781380,game,Adventure,,
1781400,demo,,,
1781410,dlc,Casual,,
1781420,music,,,
1781430,game,Utilities,,
1781440,dlc,Indie,,
1781450,game,Action,,
1781460,music,,,
1781490,demo,,,
1781500,game,Action,,
1781510,dlc,Action,185,
1781520,game,Action,,
1781550,game,Casual,,
1781570,dlc,Action,,
1781580,game,Action,,
1781590,game,Adventure,,
1781600,music,,,
1781620,game,,,
1781640,game,Action,,
1781660,music,,,
1781680,,,,
1781690,music,,103,
1780770,,,,
1780780,game,Casual,,
1780790,dlc,Casual,,
1780800,dlc,Casual,,
1780810,dlc,Casual,,
1780820,dlc,Casual,,
1780830,dlc,Indie,,
1780840,game,Indie,,
1780850,game,Indie,,
1780880,game,Casual,,
1780890,dlc,Simulation,,
1780900,game,Action,,
1780910,dlc,Free to Play,,
1780940,game,Action,,
1780950,game,Strategy,,
1780960,game,Casual,,
1781000,dlc,Action,,
1781010,game,Adventure,,
1781030,game,Adventure,196,
1781040,game,Casual,,
1781050,game,Adventure,,
1781060,game,Casual,,
1781070,dlc,Action,,
1781100,dlc,Action,143,
1781110,game,Action,,
1781120,dlc,Adventure,,
1781140,game,Indie,,
1781160,game,Adventure,,
1781170,game,Action,,
1781181,music,Action,,
1781190,game,Action,,
1781200,,,,
1781210,game,,,
1780250,game,Adventure,,
1780260,game,Action,,
1780270,game,Indie,355,
1780280,game,Adventure,,
1780300,game,Adventure,,
1780310,game,Indie,,
1780340,game,Indie,,
1780350,,,,
1780370,game,Adventure,242,
1780380,game,Casual,,
1780410,game,Casual,,
1780420,game,Adventure,,
1780430,game,Action,,
1780450,game,Action,,
1780470,game,Action,,
1780480,game,Action,,
1780490,game,Action,,
1780520,game,RPG,,
1780530,game,Casual,,
1780550,game,Adventure,,
1780570,game,Action,,
1780580,dlc,Indie,,
1780600,game,Action,,
1780610,game,Adventure,,
1780620,game,Strategy,,
1780660,dlc,Indie,,
1780680,game,Action,,
1780690,game,Action,,
1780710,demo,,,
1780720,game,Adventure,,
1780730,game,Indie,,
1779770,game,Action,,
1779790,game,Action,,
1779800,,,,
1779810,game,Adventure,,
1779820,demo,,,
1779830,dlc,Action,,
1779840,game,Adventure,,
1779850,game,Action,,
1779860,demo,,,
1779890,game,Action,,
1779910,game,Adventure,,
1779940,game,Casual,,
1779950,game,Action,,
1779960,game,Casual,,
1779970,game,Action,,
1779990,game,Adventure,,
1780000,game,Indie,,
1780010,game,Adventure,,
1780030,dlc,Action,,
1780040,,,,
1780060,game,Action,,
1780070,game,Adventure,,
1780090,game,Adventure,,
1780100,game,Casual,,
1780110,game,Casual,,
1780120,,,,
1780130,game,RPG,,
1780140,demo,,,
1780150,game,Action,,
1780180,game,Action,,
1780200,music,,,
1780220,game,Action,,
1779270,game,Casual,,
1779280,game,Strategy,,
1779290,demo,,,
1779310,game,Action,,
1779320,dlc,Design & Illustration,,
1779330,dlc,RPG,,
1779360,dlc,Design & Illustration,,
1779370,dlc,Design & Illustration,,
1779380,dlc,RPG,,
1779390,dlc,Web Publishing,,
1779400,dlc,Action,,
1779420,dlc,Action,,
1779460,game,Adventure,151,
1779470,demo,,,
1779480,game,,,
1779500,game,Casual,,
